233	4301
346	4414
459	4527
572	4640
685	4753
798	4866
911	4979
1024	5092
1137	5205
1250	5318
1363	5431
1476	5544
1589	5657
1702	5770
1815	5883
1928	5996
2041	6109
2154	6222
2267	6335
2380	6448
2493	6561
2606	6674
2719	3397
2832	3510
2945	3623
3058	3736
3171	3849
3284	3962
8	4189
121	4302
234	4415
347	4528
460	4641
573	4754
686	4867
799	4980
912	5093
1025	5206
1138	5319
1251	5432
1364	5545
1477	5658
1590	5771
1703	5884
1816	5997
1929	6110
2042	6223
2155	6336
2268	6449
2381	6562
2494	6675
2607	3398
2720	3511
2833	3624
2946	3737
3059	3850
3172	3963
3285	4076
9	4303
122	4416
235	4529
348	4642
461	4755
574	4868
687	4981
800	5094
913	5207
1026	5320
1139	5433
1252	5546
1365	5659
1478	5772
1591	5885
1704	5998
1817	6111
1930	6224
2043	6337
2156	6450
2269	6563
2382	6676
2495	3399
2608	3512
2721	3625
2834	3738
2947	3851
3060	3964
3173	4077
3286	4190
10	4417
123	4530
236	4643
349	4756
462	4869
575	4982
688	5095
801	5208
914	5321
1027	5434
1140	5547
1253	5660
1366	5773
1479	5886
1592	5999
1705	6112
1818	6225
1931	6338
2044	6451
2157	6564
2270	6677
2383	3400
2496	3513
2609	3626
2722	3739
2835	3852
2948	3965
3061	4078
3174	4191
3287	4304
11	4531
124	4644
237	4757
350	4870
463	4983
576	5096
689	5209
802	5322
915	5435
1028	5548
1141	5661
1254	5774
1367	5887
1480	6000
1593	6113
1706	6226
1819	6339
1932	6452
2045	6565
2158	6678
2271	3401
2384	3514
2497	3627
2610	3740
2723	3853
2836	3966
2949	4079
3062	4192
3175	4305
3288	4418
12	4645
125	4758
238	4871
351	4984
464	5097
577	5210
690	5323
803	5436
916	5549
1029	5662
1142	5775
1255	5888
1368	6001
1481	6114
1594	6227
1707	6340
1820	6453
1933	6566
2046	6679
2159	3402
2272	3515
2385	3628
2498	3741
2611	3854
2724	3967
2837	4080
2950	4193
3063	4306
3176	4419
3289	4532
13	4759
126	4872
239	4985
352	5098
465	5211
578	5324
691	5437
804	5550
917	5663
1030	5776
1143	5889
1256	6002
1369	6115
1482	6228
1595	6341
1708	6454
1821	6567
1934	6680
2047	3403
2160	3516
2273	3629
2386	3742
2499	3855
2612	3968
2725	4081
2838	4194
2951	4307
3064	4420
3177	4533
3290	4646
14	4873
127	4986
240	5099
353	5212
466	5325
579	5438
692	5551
805	5664
918	5777
1031	5890
1144	6003
1257	6116
1370	6229
1483	6342
1596	6455
1709	6568
1822	6681
1935	3404
2048	3517
2161	3630
2274	3743
2387	3856
2500	3969
2613	4082
2726	4195
2839	4308
2952	4421
3065	4534
3178	4647
3291	4760
15	4987
128	5100
241	5213
354	5326
467	5439
580	5552
693	5665
806	5778
919	5891
1032	6004
1145	6117
1258	6230
1371	6343
1484	6456
1597	6569
1710	6682
1823	3405
1936	3518
2049	3631
2162	3744
2275	3857
2388	3970
2501	4083
2614	4196
2727	4309
2840	4422
2953	4535
3066	4648
3179	4761
3292	4874
16	5101
129	5214
242	5327
355	5440
468	5553
581	5666
694	5779
807	5892
920	6005
1033	6118
1146	6231
1259	6344
1372	6457
1485	6570
1598	6683
1711	3406
1824	3519
1937	3632
2050	3745
2163	3858
2276	3971
2389	4084
2502	4197
2615	4310
2728	4423
2841	4536
2954	4649
3067	4762
3180	4875
3293	4988
17	5215
130	5328
243	5441
356	5554
469	5667
582	5780
695	5893
808	6006
921	6119
1034	6232
1147	6345
1260	6458
1373	6571
1486	6684
1599	3407
1712	3520
1825	3633
1938	3746
2051	3859
2164	3972
2277	4085
2390	4198
2503	4311
2616	4424
2729	4537
2842	4650
2955	4763
3068	4876
3181	4989
3294	5102
18	5329
131	5442
244	5555
357	5668
470	5781
583	5894
696	6007
809	6120
922	6233
1035	6346
1148	6459
1261	6572
1374	6685
1487	3408
1600	3521
1713	3634
1826	3747
1939	3860
2052	3973
2165	4086
2278	4199
2391	4312
2504	4425
2617	4538
2730	4651
2843	4764
2956	4877
3069	4990
3182	5103
3295	5216
19	5443
132	5556
245	5669
358	5782
471	5895
584	6008
697	6121
810	6234
923	6347
1036	6460
1149	6573
1262	6686
1375	3409
1488	3522
1601	3635
1714	3748
1827	3861
1940	3974
2053	4087
2166	4200
2279	4313
2392	4426
2505	4539
2618	4652
2731	4765
2844	4878
2957	4991
3070	5104
3183	5217
3296	5330
20	5557
133	5670
246	5783
359	5896
472	6009
585	6122
698	6235
811	6348
924	6461
1037	6574
1150	6687
1263	3410
1376	3523
1489	3636
1602	3749
1715	3862
1828	3975
1941	4088
2054	4201
2167	4314
2280	4427
2393	4540
2506	4653
2619	4766
2732	4879
2845	4992
2958	5105
3071	5218
3184	5331
3297	5444
21	5671
134	5784
247	5897
360	6010
473	6123
586	6236
699	6349
812	6462
925	6575
1038	6688
1151	3411
1264	3524
1377	3637
1490	3750
1603	3863
1716	3976
1829	4089
1942	4202
2055	4315
2168	4428
2281	4541
2394	4654
2507	4767
2620	4880
2733	4993
2846	5106
2959	5219
3072	5332
3185	5445
3298	5558
22	5785
135	5898
248	6011
361	6124
474	6237
587	6350
700	6463
813	6576
926	6689
1039	3412
1152	3525
1265	3638
1378	3751
1491	3864
1604	3977
1717	4090
1830	4203
1943	4316
2056	4429
2169	4542
2282	4655
2395	4768
2508	4881
2621	4994
2734	5107
2847	5220
2960	5333
3073	5446
3186	5559
3299	5672
23	5899
136	6012
249	6125
362	6238
475	6351
588	6464
701	6577
814	6690
927	3413
1040	3526
1153	3639
1266	3752
1379	3865
1492	3978
1605	4091
1718	4204
1831	4317
1944	4430
2057	4543
2170	4656
2283	4769
2396	4882
2509	4995
2622	5108
2735	5221
2848	5334
2961	5447
3074	5560
3187	5673
3300	5786
24	6013
137	6126
250	6239
363	6352
476	6465
589	6578
702	6691
815	3414
928	3527
1041	3640
1154	3753
1267	3866
1380	3979
1493	4092
1606	4205
1719	4318
1832	4431
1945	4544
2058	4657
2171	4770
2284	4883
2397	4996
2510	5109
2623	5222
2736	5335
2849	5448
2962	5561
3075	5674
3188	5787
3301	5900
25	6127
138	6240
251	6353
364	6466
477	6579
590	6692
703	3415
816	3528
929	3641
1042	3754
1155	3867
1268	3980
1381	4093
1494	4206
1607	4319
1720	4432
1833	4545
1946	4658
2059	4771
2172	4884
2285	4997
2398	5110
2511	5223
2624	5336
2737	5449
2850	5562
2963	5675
3076	5788
3189	5901
3302	6014
26	6241
139	6354
252	6467
365	6580
478	6693
591	3416
704	3529
817	3642
930	3755
1043	3868
1156	3981
1269	4094
1382	4207
1495	4320
1608	4433
1721	4546
1834	4659
1947	4772
2060	4885
2173	4998
2286	5111
2399	5224
2512	5337
2625	5450
2738	5563
2851	5676
2964	5789
3077	5902
3190	6015
3303	6128
27	6355
140	6468
253	6581
366	6694
479	3417
592	3530
705	3643
818	3756
931	3869
1044	3982
1157	4095
1270	4208
1383	4321
1496	4434
1609	4547
1722	4660
1835	4773
1948	4886
2061	4999
2174	5112
2287	5225
2400	5338
2513	5451
2626	5564
2739	5677
2852	5790
2965	5903
3078	6016
3191	6129
3304	6242
28	6469
141	6582
254	6695
367	3418
480	3531
593	3644
706	3757
819	3870
932	3983
1045	4096
1158	4209
1271	4322
1384	4435
1497	4548
1610	4661
1723	4774
1836	4887
1949	5000
2062	5113
2175	5226
2288	5339
2401	5452
2514	5565
2627	5678
2740	5791
2853	5904
2966	6017
3079	6130
3192	6243
3305	6356
29	6583
142	6696
255	3419
368	3532
481	3645
594	3758
707	3871
820	3984
933	4097
1046	4210
1159	4323
1272	4436
1385	4549
1498	4662
1611	4775
1724	4888
1837	5001
1950	5114
2063	5227
2176	5340
2289	5453
2402	5566
2515	5679
2628	5792
2741	5905
2854	6018
2967	6131
3080	6244
3193	6357
3306	6470
30	6697
143	3420
256	3533
369	3646
482	3759
595	3872
708	3985
821	4098
934	4211
1047	4324
1160	4437
1273	4550
1386	4663
1499	4776
1612	4889
1725	5002
1838	5115
1951	5228
2064	5341
2177	5454
2290	5567
2403	5680
2516	5793
2629	5906
2742	6019
2855	6132
2968	6245
3081	6358
3194	6471
3307	6584
31	3421
144	3534
257	3647
370	3760
483	3873
596	3986
709	4099
822	4212
935	4325
1048	4438
1161	4551
1274	4664
1387	4777
1500	4890
1613	5003
1726	5116
1839	5229
1952	5342
2065	5455
2178	5568
2291	5681
2404	5794
2517	5907
2630	6020
2743	6133
2856	6246
2969	6359
3082	6472
3195	6585
3308	6698
32	3535
145	3648
258	3761
371	3874
484	3987
597	4100
710	4213
823	4326
936	4439
1049	4552
1162	4665
1275	4778
1388	4891
1501	5004
1614	5117
1727	5230
1840	5343
1953	5456
2066	5569
2179	5682
2292	5795
2405	5908
2518	6021
2631	6134
2744	6247
2857	6360
2970	6473
3083	6586
3196	6699
3309	3422
33	3649
146	3762
259	3875
372	3988
485	4101
598	4214
711	4327
824	4440
937	4553
1050	4666
1163	4779
1276	4892
1389	5005
1502	5118
1615	5231
1728	5344
1841	5457
1954	5570
2067	5683
2180	5796
2293	5909
2406	6022
2519	6135
2632	6248
2745	6361
2858	6474
2971	6587
3084	6700
3197	3423
3310	3536
34	3763
147	3876
260	3989
373	4102
486	4215
599	4328
712	4441
825	4554
938	4667
1051	4780
1164	4893
1277	5006
1390	5119
1503	5232
1616	5345
1729	5458
1842	5571
1955	5684
2068	5797
2181	5910
2294	6023
2407	6136
2520	6249
2633	6362
2746	6475
2859	6588
2972	6701
3085	3424
3198	3537
3311	3650
35	3877
148	3990
261	4103
374	4216
487	4329
600	4442
713	4555
826	4668
939	4781
1052	4894
1165	5007
1278	5120
1391	5233
1504	5346
1617	5459
1730	5572
1843	5685
1956	5798
2069	5911
2182	6024
2295	6137
2408	6250
2521	6363
2634	6476
2747	6589
2860	6702
2973	3425
3086	3538
3199	3651
3312	3764
36	3991
149	4104
262	4217
375	4330
488	4443
601	4556
714	4669
827	4782
940	4895
1053	5008
1166	5121
1279	5234
1392	5347
1505	5460
1618	5573
1731	5686
1844	5799
1957	5912
2070	6025
2183	6138
2296	6251
2409	6364
2522	6477
2635	6590
2748	6703
2861	3426
2974	3539
3087	3652
3200	3765
3313	3878
37	4105
150	4218
263	4331
376	4444
489	4557
602	4670
715	4783
828	4896
941	5009
1054	5122
1167	5235
1280	5348
1393	5461
1506	5574
1619	5687
1732	5800
1845	5913
1958	6026
2071	6139
2184	6252
2297	6365
2410	6478
2523	6591
2636	6704
2749	3427
2862	3540
2975	3653
3088	3766
3201	3879
3314	3992
38	4219
151	4332
264	4445
377	4558
490	4671
603	4784
716	4897
829	5010
942	5123
1055	5236
1168	5349
1281	5462
1394	5575
1507	5688
1620	5801
1733	5914
1846	6027
1959	6140
2072	6253
2185	6366
2298	6479
2411	6592
2524	6705
2637	3428
2750	3541
2863	3654
2976	3767
3089	3880
3202	3993
3315	4106
39	4333
152	4446
265	4559
378	4672
491	4785
604	4898
717	5011
830	5124
943	5237
1056	5350
1169	5463
1282	5576
1395	5689
1508	5802
1621	5915
1734	6028
1847	6141
1960	6254
2073	6367
2186	6480
2299	6593
2412	6706
2525	3429
2638	3542
2751	3655
2864	3768
2977	3881
3090	3994
3203	4107
3316	4220
40	4447
153	4560
266	4673
379	4786
492	4899
605	5012
718	5125
831	5238
944	5351
1057	5464
1170	5577
1283	5690
1396	5803
1509	5916
1622	6029
1735	6142
1848	6255
1961	6368
2074	6481
2187	6594
2300	6707
2413	3430
2526	3543
2639	3656
2752	3769
2865	3882
2978	3995
3091	4108
3204	4221
3317	4334
41	4561
154	4674
267	4787
380	4900
493	5013
606	5126
719	5239
832	5352
945	5465
1058	5578
1171	5691
1284	5804
1397	5917
1510	6030
1623	6143
1736	6256
1849	6369
1962	6482
2075	6595
2188	6708
2301	3431
2414	3544
2527	3657
2640	3770
2753	3883
2866	3996
2979	4109
3092	4222
3205	4335
3318	4448
42	4675
155	4788
268	4901
381	5014
494	5127
607	5240
720	5353
833	5466
946	5579
1059	5692
1172	5805
1285	5918
1398	6031
1511	6144
1624	6257
1737	6370
1850	6483
1963	6596
2076	6709
2189	3432
2302	3545
2415	3658
2528	3771
2641	3884
2754	3997
2867	4110
2980	4223
3093	4336
3206	4449
3319	4562
43	4789
156	4902
269	5015
382	5128
495	5241
608	5354
721	5467
834	5580
947	5693
1060	5806
1173	5919
1286	6032
1399	6145
1512	6258
1625	6371
1738	6484
1851	6597
1964	6710
2077	3433
2190	3546
2303	3659
2416	3772
2529	3885
2642	3998
2755	4111
2868	4224
2981	4337
3094	4450
3207	4563
3320	4676
44	4903
157	5016
270	5129
383	5242
496	5355
609	5468
722	5581
835	5694
948	5807
1061	5920
1174	6033
1287	6146
1400	6259
1513	6372
1626	6485
1739	6598
1852	6711
1965	3434
2078	3547
2191	3660
2304	3773
2417	3886
2530	3999
2643	4112
2756	4225
2869	4338
2982	4451
3095	4564
3208	4677
3321	4790
45	5017
158	5130
271	5243
384	5356
497	5469
610	5582
723	5695
836	5808
949	5921
1062	6034
1175	6147
1288	6260
1401	6373
1514	6486
1627	6599
1740	6712
1853	3435
1966	3548
2079	3661
2192	3774
2305	3887
2418	4000
2531	4113
2644	4226
2757	4339
2870	4452
2983	4565
3096	4678
3209	4791
3322	4904
46	5131
159	5244
272	5357
385	5470
498	5583
611	5696
724	5809
837	5922
950	6035
1063	6148
1176	6261
1289	6374
1402	6487
1515	6600
1628	6713
1741	3436
1854	3549
1967	3662
2080	3775
2193	3888
2306	4001
2419	4114
2532	4227
2645	4340
2758	4453
2871	4566
2984	4679
3097	4792
3210	4905
3323	5018
47	5245
160	5358
273	5471
386	5584
499	5697
612	5810
725	5923
838	6036
951	6149
1064	6262
1177	6375
1290	6488
1403	6601
1516	6714
1629	3437
1742	3550
1855	3663
1968	3776
2081	3889
2194	4002
2307	4115
2420	4228
2533	4341
2646	4454
2759	4567
2872	4680
2985	4793
3098	4906
3211	5019
3324	5132
48	5359
161	5472
274	5585
387	5698
500	5811
613	5924
726	6037
839	6150
952	6263
1065	6376
1178	6489
1291	6602
1404	6715
1517	3438
1630	3551
1743	3664
1856	3777
1969	3890
2082	4003
2195	4116
2308	4229
2421	4342
2534	4455
2647	4568
2760	4681
2873	4794
2986	4907
3099	5020
3212	5133
3325	5246
49	5473
162	5586
275	5699
388	5812
501	5925
614	6038
727	6151
840	6264
953	6377
1066	6490
1179	6603
1292	6716
1405	3439
1518	3552
1631	3665
1744	3778
1857	3891
1970	4004
2083	4117
2196	4230
2309	4343
2422	4456
2535	4569
2648	4682
2761	4795
2874	4908
2987	5021
3100	5134
3213	5247
3326	5360
50	5587
163	5700
276	5813
389	5926
502	6039
615	6152
728	6265
841	6378
954	6491
1067	6604
1180	6717
1293	3440
1406	3553
1519	3666
1632	3779
1745	3892
1858	4005
1971	4118
2084	4231
2197	4344
2310	4457
2423	4570
2536	4683
2649	4796
2762	4909
2875	5022
2988	5135
3101	5248
3214	5361
3327	5474
51	5701
164	5814
277	5927
390	6040
503	6153
616	6266
729	6379
842	6492
955	6605
1068	6718
1181	3441
1294	3554
1407	3667
1520	3780
1633	3893
1746	4006
1859	4119
1972	4232
2085	4345
2198	4458
2311	4571
2424	4684
2537	4797
2650	4910
2763	5023
2876	5136
2989	5249
3102	5362
3215	5475
3328	5588
52	5815
165	5928
278	6041
391	6154
504	6267
617	6380
730	6493
843	6606
956	6719
1069	3442
1182	3555
1295	3668
1408	3781
1521	3894
1634	4007
1747	4120
1860	4233
1973	4346
2086	4459
2199	4572
2312	4685
2425	4798
2538	4911
2651	5024
2764	5137
2877	5250
2990	5363
3103	5476
3216	5589
3329	5702
53	5929
166	6042
279	6155
392	6268
505	6381
618	6494
731	6607
844	6720
957	3443
1070	3556
1183	3669
1296	3782
1409	3895
1522	4008
1635	4121
1748	4234
1861	4347
1974	4460
2087	4573
2200	4686
2313	4799
2426	4912
2539	5025
2652	5138
2765	5251
2878	5364
2991	5477
3104	5590
3217	5703
3330	5816
54	6043
167	6156
280	6269
393	6382
506	6495
619	6608
732	6721
845	3444
958	3557
1071	3670
1184	3783
1297	3896
1410	4009
1523	4122
1636	4235
1749	4348
1862	4461
1975	4574
2088	4687
2201	4800
2314	4913
2427	5026
2540	5139
2653	5252
2766	5365
2879	5478
2992	5591
3105	5704
3218	5817
3331	5930
55	6157
168	6270
281	6383
394	6496
507	6609
620	6722
733	3445
846	3558
959	3671
1072	3784
1185	3897
1298	4010
1411	4123
1524	4236
1637	4349
1750	4462
1863	4575
1976	4688
2089	4801
2202	4914
2315	5027
2428	5140
2541	5253
2654	5366
2767	5479
2880	5592
2993	5705
3106	5818
3219	5931
3332	6044
56	6271
169	6384
282	6497
395	6610
508	6723
621	3446
734	3559
847	3672
960	3785
1073	3898
1186	4011
1299	4124
1412	4237
1525	4350
1638	4463
1751	4576
1864	4689
1977	4802
2090	4915
2203	5028
2316	5141
2429	5254
2542	5367
2655	5480
2768	5593
2881	5706
2994	5819
3107	5932
3220	6045
3333	6158
57	6385
170	6498
283	6611
396	6724
509	3447
622	3560
735	3673
848	3786
961	3899
1074	4012
1187	4125
1300	4238
1413	4351
1526	4464
1639	4577
1752	4690
1865	4803
1978	4916
2091	5029
2204	5142
2317	5255
2430	5368
2543	5481
2656	5594
2769	5707
2882	5820
2995	5933
3108	6046
3221	6159
3334	6272
58	6499
171	6612
284	6725
397	3448
510	3561
623	3674
736	3787
849	3900
962	4013
1075	4126
1188	4239
1301	4352
1414	4465
1527	4578
1640	4691
1753	4804
1866	4917
1979	5030
2092	5143
2205	5256
2318	5369
2431	5482
2544	5595
2657	5708
2770	5821
2883	5934
2996	6047
3109	6160
3222	6273
3335	6386
59	6613
172	6726
285	3449
398	3562
511	3675
624	3788
737	3901
850	4014
963	4127
1076	4240
1189	4353
1302	4466
1415	4579
1528	4692
1641	4805
1754	4918
1867	5031
1980	5144
2093	5257
2206	5370
2319	5483
2432	5596
2545	5709
2658	5822
2771	5935
2884	6048
2997	6161
3110	6274
3223	6387
3336	6500
60	6727
173	3450
286	3563
399	3676
512	3789
625	3902
738	4015
851	4128
964	4241
1077	4354
1190	4467
1303	4580
1416	4693
1529	4806
1642	4919
1755	5032
1868	5145
1981	5258
2094	5371
2207	5484
2320	5597
2433	5710
2546	5823
2659	5936
2772	6049
2885	6162
2998	6275
3111	6388
3224	6501
3337	6614
61	3451
174	3564
287	3677
400	3790
513	3903
626	4016
739	4129
852	4242
965	4355
1078	4468
1191	4581
1304	4694
1417	4807
1530	4920
1643	5033
1756	5146
1869	5259
1982	5372
2095	5485
2208	5598
2321	5711
2434	5824
2547	5937
2660	6050
2773	6163
2886	6276
2999	6389
3112	6502
3225	6615
3338	6728
62	3565
175	3678
288	3791
401	3904
514	4017
627	4130
740	4243
853	4356
966	4469
1079	4582
1192	4695
1305	4808
1418	4921
1531	5034
1644	5147
1757	5260
1870	5373
1983	5486
2096	5599
2209	5712
2322	5825
2435	5938
2548	6051
2661	6164
2774	6277
2887	6390
3000	6503
3113	6616
3226	6729
3339	3452
63	3679
176	3792
289	3905
402	4018
515	4131
628	4244
741	4357
854	4470
967	4583
1080	4696
1193	4809
1306	4922
1419	5035
1532	5148
1645	5261
1758	5374
1871	5487
1984	5600
2097	5713
2210	5826
2323	5939
2436	6052
2549	6165
2662	6278
2775	6391
2888	6504
3001	6617
3114	6730
3227	3453
3340	3566
64	3793
177	3906
290	4019
403	4132
516	4245
629	4358
742	4471
855	4584
968	4697
1081	4810
1194	4923
1307	5036
1420	5149
1533	5262
1646	5375
1759	5488
1872	5601
1985	5714
2098	5827
2211	5940
2324	6053
2437	6166
2550	6279
2663	6392
2776	6505
2889	6618
3002	6731
3115	3454
3228	3567
3341	3680
65	3907
178	4020
291	4133
404	4246
517	4359
630	4472
743	4585
856	4698
969	4811
1082	4924
1195	5037
1308	5150
1421	5263
1534	5376
1647	5489
1760	5602
1873	5715
1986	5828
2099	5941
2212	6054
2325	6167
2438	6280
2551	6393
2664	6506
2777	6619
2890	6732
3003	3455
3116	3568
3229	3681
3342	3794
66	4021
179	4134
292	4247
405	4360
518	4473
631	4586
744	4699
857	4812
970	4925
1083	5038
1196	5151
1309	5264
1422	5377
1535	5490
1648	5603
1761	5716
1874	5829
1987	5942
2100	6055
2213	6168
2326	6281
2439	6394
2552	6507
2665	6620
2778	6733
2891	3456
3004	3569
3117	3682
3230	3795
3343	3908
67	4135
180	4248
293	4361
406	4474
519	4587
632	4700
745	4813
858	4926
971	5039
1084	5152
1197	5265
1310	5378
1423	5491
1536	5604
1649	5717
1762	5830
1875	5943
1988	6056
2101	6169
2214	6282
2327	6395
2440	6508
2553	6621
2666	6734
2779	3457
2892	3570
3005	3683
3118	3796
3231	3909
3344	4022
68	4249
181	4362
294	4475
407	4588
520	4701
633	4814
746	4927
859	5040
972	5153
1085	5266
1198	5379
1311	5492
1424	5605
1537	5718
1650	5831
1763	5944
1876	6057
1989	6170
2102	6283
2215	6396
2328	6509
2441	6622
2554	6735
2667	3458
2780	3571
2893	3684
3006	3797
3119	3910
3232	4023
3345	4136
69	4363
182	4476
295	4589
408	4702
521	4815
634	4928
747	5041
860	5154
973	5267
1086	5380
1199	5493
1312	5606
1425	5719
1538	5832
1651	5945
1764	6058
1877	6171
1990	6284
2103	6397
2216	6510
2329	6623
2442	6736
2555	3459
2668	3572
2781	3685
2894	3798
3007	3911
3120	4024
3233	4137
3346	4250
70	4477
183	4590
296	4703
409	4816
522	4929
635	5042
748	5155
861	5268
974	5381
1087	5494
1200	5607
1313	5720
1426	5833
1539	5946
1652	6059
1765	6172
1878	6285
1991	6398
2104	6511
2217	6624
2330	6737
2443	3460
2556	3573
2669	3686
2782	3799
2895	3912
3008	4025
3121	4138
3234	4251
3347	4364
71	4591
184	4704
297	4817
410	4930
523	5043
636	5156
749	5269
862	5382
975	5495
1088	5608
1201	5721
1314	5834
1427	5947
1540	6060
1653	6173
1766	6286
1879	6399
1992	6512
2105	6625
2218	6738
2331	3461
2444	3574
2557	3687
2670	3800
2783	3913
2896	4026
3009	4139
3122	4252
3235	4365
3348	4478
72	4705
185	4818
298	4931
411	5044
524	5157
637	5270
750	5383
863	5496
976	5609
1089	5722
1202	5835
1315	5948
1428	6061
1541	6174
1654	6287
1767	6400
1880	6513
1993	6626
2106	6739
2219	3462
2332	3575
2445	3688
2558	3801
2671	3914
2784	4027
2897	4140
3010	4253
3123	4366
3236	4479
3349	4592
73	4819
186	4932
299	5045
412	5158
525	5271
638	5384
751	5497
864	5610
977	5723
1090	5836
1203	5949
1316	6062
1429	6175
1542	6288
1655	6401
1768	6514
1881	6627
1994	6740
2107	3463
2220	3576
2333	3689
2446	3802
2559	3915
2672	4028
2785	4141
2898	4254
3011	4367
3124	4480
3237	4593
3350	4706
74	4933
187	5046
300	5159
413	5272
526	5385
639	5498
752	5611
865	5724
978	5837
1091	5950
1204	6063
1317	6176
1430	6289
1543	6402
1656	6515
1769	6628
1882	6741
1995	3464
2108	3577
2221	3690
2334	3803
2447	3916
2560	4029
2673	4142
2786	4255
2899	4368
3012	4481
3125	4594
3238	4707
3351	4820
75	5047
188	5160
301	5273
414	5386
527	5499
640	5612
753	5725
866	5838
979	5951
1092	6064
1205	6177
1318	6290
1431	6403
1544	6516
1657	6629
1770	6742
1883	3465
1996	3578
2109	3691
2222	3804
2335	3917
2448	4030
2561	4143
2674	4256
2787	4369
2900	4482
3013	4595
3126	4708
3239	4821
3352	4934
76	5161
189	5274
302	5387
415	5500
528	5613
641	5726
754	5839
867	5952
980	6065
1093	6178
1206	6291
1319	6404
1432	6517
1545	6630
1658	6743
1771	3466
1884	3579
1997	3692
2110	3805
2223	3918
2336	4031
2449	4144
2562	4257
2675	4370
2788	4483
2901	4596
3014	4709
3127	4822
3240	4935
3353	5048
77	5275
190	5388
303	5501
416	5614
529	5727
642	5840
755	5953
868	6066
981	6179
1094	6292
1207	6405
1320	6518
1433	6631
1546	6744
1659	3467
1772	3580
1885	3693
1998	3806
2111	3919
2224	4032
2337	4145
2450	4258
2563	4371
2676	4484
2789	4597
2902	4710
3015	4823
3128	4936
3241	5049
3354	5162
78	5389
191	5502
304	5615
417	5728
530	5841
643	5954
756	6067
869	6180
982	6293
1095	6406
1208	6519
1321	6632
1434	6745
1547	3468
1660	3581
1773	3694
1886	3807
1999	3920
2112	4033
2225	4146
2338	4259
2451	4372
2564	4485
2677	4598
2790	4711
2903	4824
3016	4937
3129	5050
3242	5163
3355	5276
79	5503
192	5616
305	5729
418	5842
531	5955
644	6068
757	6181
870	6294
983	6407
1096	6520
1209	6633
1322	6746
1435	3469
1548	3582
1661	3695
1774	3808
1887	3921
2000	4034
2113	4147
2226	4260
2339	4373
2452	4486
2565	4599
2678	4712
2791	4825
2904	4938
3017	5051
3130	5164
3243	5277
3356	5390
80	5617
193	5730
306	5843
419	5956
532	6069
645	6182
758	6295
871	6408
984	6521
1097	6634
1210	6747
1323	3470
1436	3583
1549	3696
1662	3809
1775	3922
1888	4035
2001	4148
2114	4261
2227	4374
2340	4487
2453	4600
2566	4713
2679	4826
2792	4939
2905	5052
3018	5165
3131	5278
3244	5391
3357	5504
81	5731
194	5844
307	5957
420	6070
533	6183
646	6296
759	6409
872	6522
985	6635
1098	6748
1211	3471
1324	3584
1437	3697
1550	3810
1663	3923
1776	4036
1889	4149
2002	4262
2115	4375
2228	4488
2341	4601
2454	4714
2567	4827
2680	4940
2793	5053
2906	5166
3019	5279
3132	5392
3245	5505
3358	5618
82	5845
195	5958
308	6071
421	6184
534	6297
647	6410
760	6523
873	6636
986	6749
1099	3472
1212	3585
1325	3698
1438	3811
1551	3924
1664	4037
1777	4150
1890	4263
2003	4376
2116	4489
2229	4602
2342	4715
2455	4828
2568	4941
2681	5054
2794	5167
2907	5280
