1.2400839023002224	-0.2669070293982596	-0.4708393197814742
1.183614131769642	-0.06711529572855374	-0.5120548718692411
1.0980027696413346	0.12260239242084592	-0.5521315582953442
0.9818577112115111	0.29715236887904517	-0.5834226162217157
0.8374858450811673	0.4518844162508762	-0.5969237047903158
0.6758340940449563	0.5890875658810728	-0.586060996416996
0.5083868559450804	0.7142629800422352	-0.5471504662772206
0.3431117922242801	0.8291795746957236	-0.47794339471014136
0.1857416833018095	0.934762674214037	-0.3807020051916743
0.04213406949994769	1.0437706834519194	-0.2671594872226706
-0.0842807110054341	1.1700461958172714	-0.15061055656270184
-0.19704026416136056	1.3053753852808287	-0.029907185983205187
-0.3024317883455858	1.4395637685527083	0.0983614397658441
-0.4037328151835452	1.5721007170261616	0.2317282565907226
-0.5011792122818066	1.7083293457241038	0.3647685196233392
-0.5971917341244184	1.8454392245618025	0.49814138068019886
-0.6968023332840281	1.971786827497048	0.639110388852244
-0.8010948357910466	2.0832351127165656	0.7889371661614784
-0.9072457200454506	2.1837750040877224	0.945076237167122
-1.01456228674456	2.272710245401732	1.107263591517847
-1.124294248734281	2.3452791658617644	1.2755804669083513
-1.2357761963361067	2.4017079321182324	1.4485062434881324
-1.3485499316143805	2.4464913284014274	1.6236850346036833
-1.4629781612239938	2.478450803545409	1.8003437310126016
-1.5751785426518776	2.489910446197164	1.9805453094766778
-1.6763586125434289	2.476663651373751	2.1665469325752817
-1.7628779480236396	2.444183920375742	2.357036971126892
-1.83669330467941	2.3973512597897555	2.549499528150888
-1.8968017866195483	2.3375006589537706	2.7427771434982793
-1.9338949686194322	2.267389877528153	2.9379991918709756
-1.9399742026373465	2.1946824371139266	3.1353312954503316
-1.9168959973255832	2.1264033720799285	3.332849958956455
-1.8790960113090778	2.0655097939947975	3.530357938243439
-1.8311021435493382	2.0146542952090587	3.728261238711866
-1.7665509806743418	1.9782168338241777	3.9245402770045343
-1.6822064674951593	1.9563651701320781	4.1157546127777245
-1.5904883290850331	1.939014160598516	4.304194303082282
-1.4967267871649899	1.9213585062252054	4.491526345915221
-1.3961747635762736	1.9071931733946386	4.675798752321182
-1.2898658508529914	1.8949328843281192	4.857439092422512
-1.182537511637106	1.8791319489439273	5.03851138654909
-1.0754300511879666	1.8591879889390868	5.219341756121503
-0.9695250384620366	1.8332847053291779	5.400220463442612
-0.8600225917084583	1.8044954994445668	5.578601750858727
-0.740272446358143	1.7830897507597732	5.75122220613655
-0.6096452092281235	1.7797001432457729	5.917053188070448
-0.47300972674734	1.7999025872792118	6.076813195513978
-0.33581288432558576	1.8457204624892063	6.230864998355424
-0.20432238717295592	1.9201882489503985	6.378820710988169
-0.08896273336084404	2.0247450200625563	6.522293169604133
-0.0033440818973320408	2.1576156477086688	6.663512552140788
0.04952471336694164	2.3062614876185026	6.805332294479482
0.07432883207519025	2.4593487614081706	6.950244708541661
0.07413388570007795	2.609627030028637	7.100358773781703
0.04961882954168728	2.7515608938631013	7.25685800888936
0.005849390346581718	2.881715014631877	7.419609999769179
-0.050851875401185964	3.000815042199024	7.586940595543163
-0.11606613263394094	3.109573948027609	7.758428577435861
-0.18422382672716053	3.2076491956498865	7.935526065261268
-0.2533404709632163	3.295570389504551	8.117668836692333
-0.3290361419682295	3.373603087527057	8.301529862917809
-0.41425327151759883	3.4403661631059075	8.48560798593081
-0.5037377212640692	3.4951279457912445	8.671682215373758
-0.5923194852361122	3.539219141987369	8.860817497271555
-0.6835138414179434	3.5717714385624193	9.050611533129702
-0.7777528938049738	3.5926803238710736	9.240365386325118
-0.8720118869116564	3.599909842219434	9.431062413588712
-0.9650832701999249	3.591853441690438	9.622143950198687
-1.0618837993216719	3.565924637536492	9.80951190747068
-1.1625610661642236	3.5246779488942703	9.992056000105173
-1.2625736166144375	3.4726726813730915	10.172480096780454
-1.3618618893818668	3.4110295360431975	10.350493881051953
-1.4645458056596161	3.335731687740809	10.521379954157977
