-0.5289363331018342	0.6893232499158978	0.4950351630441719	-0.6893232499158978	-0.00870981199519405	-0.7244015435519121	-0.4950351630441719	-0.7244015435519121	0.47977347889335986
-0.6893232499158974	0.5289363331018345	0.4950351630441721	-0.5289363331018345	0.09947028736627972	-0.8428119704038706	-0.4950351630441721	-0.8428119704038706	0.21120646271782284
-0.8027339264087252	0.3325032792954999	0.4950351630441724	-0.3325032792954999	0.4395466552888737	-0.8344101551887435	-0.4950351630441724	-0.8344101551887434	-0.24228058169759903
-0.8614396123973349	0.11341067649282745	0.4950351630441716	-0.11341067649282745	0.9071741804054153	-0.405182705533198	-0.4950351630441716	-0.405182705533198	-0.7686137928027501
-0.8614396123973345	-0.11341067649282686	0.4950351630441726	0.11341067649282686	0.9071741804054166	0.4051827055331953	-0.4950351630441726	0.4051827055331953	-0.768613792802751
-0.8027339264087252	-0.3325032792955	0.495035163044172	0.3325032792955	0.4395466552888728	0.8344101551887437	-0.495035163044172	0.8344101551887437	-0.24228058169759792
-0.6893232499158983	-0.5289363331018342	0.4950351630441716	0.5289363331018342	0.09947028736627894	0.8428119704038709	-0.4950351630441716	0.8428119704038709	0.21120646271782273
-0.5289363331018349	-0.6893232499158976	0.49503516304417233	0.6893232499158976	-0.008709811995193606	0.7244015435519128	-0.49503516304417233	0.7244015435519127	0.47977347889335875
-0.33250327929550005	-0.8027339264087251	0.4950351630441724	0.8027339264087251	0.03462932982282696	0.5953310448048661	-0.4950351630441724	0.5953310448048661	0.6328673908816729
-0.11341067649282777	-0.861439612397334	0.49503516304417233	0.861439612397334	0.16299668162960257	0.4809925945068896	-0.49503516304417233	0.4809925945068895	0.7235926418775696
0.11341067649282655	-0.861439612397334	0.4950351630441723	0.861439612397334	0.3335089904609423	0.38300593660471366	-0.4950351630441723	0.38300593660471366	0.7799016860318843
0.33250327929549983	-0.8027339264087254	0.49503516304417183	0.8027339264087254	0.5164126298073679	0.2982217952596176	-0.49503516304417183	0.2982217952596176	0.8160906494881319
0.528936333101834	-0.689323249915898	0.4950351630441721	0.689323249915898	0.6892175739518074	0.22318734928613088	-0.4950351630441721	0.22318734928613088	0.8397187591500267
0.6893232499158974	-0.5289363331018351	0.4950351630441717	0.5289363331018351	0.8343871461609589	0.15499821239664402	-0.4950351630441717	0.15499821239664402	0.8549361037549386
0.802733926408725	-0.3325032792955001	0.49503516304417233	0.3325032792955001	0.9386717978051771	0.09130621700046197	-0.49503516304417233	0.09130621700046197	0.8640621286035479
0.8614396123973346	-0.11341067649282767	0.495035163044171	0.11341067649282767	0.9930903041619513	0.03016067368216769	-0.495035163044171	0.030160673682167686	0.8683493082353833
0.861439612397334	0.11341067649282688	0.49503516304417233	-0.11341067649282688	0.9930903041619514	-0.030160673682167554	-0.49503516304417233	-0.03016067368216755	0.8683493082353826
0.8027339264087253	0.3325032792954998	0.49503516304417217	-0.3325032792954998	0.9386717978051772	-0.09130621700046179	-0.49503516304417217	-0.09130621700046179	0.8640621286035481
0.6893232499158979	0.5289363331018344	0.49503516304417244	-0.5289363331018344	0.8343871461609595	-0.15499821239664388	-0.49503516304417244	-0.1549982123966439	0.8549361037549383
0.5289363331018346	0.6893232499158976	0.49503516304417233	-0.6893232499158976	0.689217573951808	-0.22318734928613068	-0.49503516304417233	-0.22318734928613068	0.8397187591500267
0.33250327929550016	0.8027339264087251	0.49503516304417217	-0.8027339264087251	0.5164126298073685	-0.2982217952596176	-0.49503516304417217	-0.2982217952596177	0.8160906494881317
0.11341067649282699	0.861439612397334	0.49503516304417233	-0.861439612397334	0.3335089904609426	-0.3830059366047135	-0.49503516304417233	-0.3830059366047135	0.7799016860318844
-0.1134106764928271	0.8614396123973347	0.4950351630441713	-0.8614396123973347	0.1629966816296019	-0.48099259450688847	-0.4950351630441713	-0.48099259450688847	0.723592641877571
-0.33250327929549983	0.8027339264087253	0.4950351630441723	-0.8027339264087253	0.03462932982282685	-0.5953310448048658	-0.4950351630441723	-0.5953310448048659	0.6328673908816733
-0.528936333101834	0.6893232499158979	0.4950351630441723	-0.6893232499158979	-0.008709811995193384	-0.7244015435519122	-0.4950351630441723	-0.7244015435519121	0.4797734788933594
-0.6893232499158974	0.5289363331018347	0.49503516304417244	-0.5289363331018347	0.09947028736628005	-0.8428119704038706	-0.49503516304417244	-0.8428119704038705	0.21120646271782262
-0.8027339264087248	0.33250327929550044	0.4950351630441723	-0.33250327929550044	0.4395466552888724	-0.8344101551887438	-0.4950351630441723	-0.8344101551887438	-0.24228058169759703
-0.8614396123973342	0.11341067649282768	0.4950351630441711	-0.11341067649282768	0.9071741804054148	-0.405182705533199	-0.4950351630441711	-0.40518270553319896	-0.768613792802749
-0.8614396123973342	-0.11341067649282686	0.4950351630441723	0.11341067649282686	0.9071741804054165	0.4051827055331955	-0.4950351630441723	0.4051827055331955	-0.7686137928027508
-0.8027339264087254	-0.3325032792954991	0.49503516304417244	0.3325032792954991	0.4395466552888755	0.8344101551887427	-0.49503516304417244	0.8344101551887427	-0.2422805816976008
-0.6893232499158974	-0.5289363331018327	0.49503516304417455	0.5289363331018327	0.09947028736628682	0.842811970403871	-0.49503516304417455	0.8428119704038709	0.21120646271781585
-0.5289363331018362	-0.689323249915898	0.49503516304417	0.689323249915898	-0.008709811995198047	0.7244015435519121	-0.49503516304417	0.7244015435519121	0.47977347889336197
-0.8027339264087257	0.3325032792954999	0.49503516304417217	-0.3325032792954999	0.43954665528887316	-0.8344101551887437	-0.49503516304417217	-0.8344101551887438	-0.2422805816975988
-0.8614396123973349	0.11341067649282745	0.49503516304417183	-0.11341067649282745	0.9071741804054154	-0.40518270553319785	-0.49503516304417183	-0.40518270553319785	-0.7686137928027503
-0.861439612397334	-0.11341067649282714	0.4950351630441723	0.11341067649282714	0.9071741804054161	0.40518270553319635	-0.4950351630441723	0.40518270553319635	-0.7686137928027501
-0.8027339264087248	-0.3325032792954999	0.495035163044172	0.3325032792954999	0.43954665528887316	0.8344101551887435	-0.495035163044172	0.8344101551887435	-0.24228058169759792
